river_id,river_name,step,face,u,v,distance_blocks,terrain_elevation,bed_elevation,water_surface,discharge,width,depth,stream_order,tributaries,lake_id,ocean_id,sink_name
555,Orora River,108,pos_z,88,112,3819.383,65.994,62.226,65.000,24612.00195,9.510,2.770,3,1,0,0,The World Ocean
555,Orora River,109,pos_z,87,113,3860.463,66.058,62.224,65.000,24615.42578,9.520,2.770,3,1,0,0,The World Ocean
555,Orora River,110,pos_z,88,114,3901.288,66.038,62.215,65.000,25095.16602,9.600,2.790,3,1,0,0,The World Ocean
555,Orora River,111,pos_z,87,115,3942.347,65.871,62.211,65.000,25249.56055,9.620,2.790,3,1,0,0,The World Ocean
555,Orora River,112,pos_z,86,115,3971.877,66.012,62.209,65.000,25314.06055,9.640,2.790,3,1,0,0,The World Ocean
555,Orora River,113,pos_z,85,116,4012.953,65.951,62.193,65.000,25933.23242,9.740,2.810,3,1,0,0,The World Ocean
555,Orora River,114,pos_z,84,117,4054.033,65.947,62.191,65.000,25936.78516,9.740,2.810,3,1,0,0,The World Ocean
555,Orora River,115,pos_z,84,118,4082.325,65.809,62.153,65.000,27541.79688,10.010,2.850,3,2,0,0,The World Ocean
555,Orora River,116,pos_z,85,119,4123.214,65.660,62.151,65.000,27558.97852,10.010,2.850,3,1,0,0,The World Ocean
555,Orora River,117,pos_z,86,120,4164.101,65.559,62.149,65.000,27576.14258,10.010,2.850,3,1,0,0,The World Ocean
555,Orora River,118,pos_z,87,121,4204.988,65.507,62.147,65.000,27593.05273,10.020,2.850,3,1,0,0,The World Ocean
555,Orora River,119,pos_z,88,122,4245.872,65.498,62.145,65.000,27609.27344,10.020,2.850,3,1,0,0,The World Ocean
555,Orora River,120,pos_z,89,123,4286.756,65.525,62.143,65.000,27624.97852,10.020,2.850,3,1,0,0,The World Ocean
555,Orora River,121,pos_z,90,124,4327.638,65.578,62.141,65.000,27640.61914,10.020,2.850,3,1,0,0,The World Ocean
555,Orora River,122,pos_z,91,125,4368.518,65.644,62.139,65.000,27656.06445,10.030,2.850,3,1,0,0,The World Ocean
555,Orora River,123,pos_z,92,126,4409.397,65.715,62.137,65.000,27671.85938,10.030,2.850,3,1,0,0,The World Ocean
555,Orora River,124,pos_z,93,127,4450.275,65.781,62.135,65.000,27689.25391,10.030,2.850,3,1,0,0,The World Ocean
555,Orora River,125,pos_z,94,128,4491.151,65.827,62.133,65.000,27707.87500,10.030,2.850,3,1,0,0,The World Ocean
555,Orora River,126,pos_z,95,129,4532.026,65.864,62.131,65.000,27725.69727,10.040,2.850,3,1,0,0,The World Ocean
555,Orora River,127,pos_z,96,130,4572.900,65.886,62.129,65.000,27742.32617,10.040,2.850,3,1,0,0,The World Ocean
555,Orora River,128,pos_z,97,131,4613.773,65.895,62.127,65.000,27759.03906,10.040,2.850,3,1,0,0,The World Ocean
555,Orora River,129,pos_z,98,132,4654.644,65.958,62.125,65.000,27775.87305,10.050,2.850,3,1,0,0,The World Ocean
555,Orora River,130,pos_z,99,133,4695.515,66.024,62.123,65.000,27789.53906,10.050,2.850,3,1,0,0,The World Ocean
555,Orora River,131,pos_z,100,134,4736.384,66.011,62.121,65.000,27870.43750,10.060,2.850,3,1,0,0,The World Ocean
555,Orora River,132,pos_z,101,133,4777.177,66.042,62.119,65.000,27880.57422,10.060,2.860,3,1,0,0,The World Ocean
555,Orora River,133,pos_z,102,134,4818.032,66.026,62.117,65.000,27931.56055,10.070,2.860,3,1,0,0,The World Ocean
555,Orora River,134,pos_z,103,135,4858.885,65.962,62.115,65.000,28056.55078,10.090,2.860,3,1,0,0,The World Ocean
555,Orora River,135,pos_z,104,134,4899.660,66.007,62.113,65.000,28066.87891,10.090,2.860,3,1,0,0,The World Ocean
555,Orora River,136,pos_z,105,135,4940.500,65.927,62.111,65.000,28234.61914,10.120,2.860,3,1,0,0,The World Ocean
555,Orora River,137,pos_z,106,134,4981.268,65.936,62.109,65.000,28265.24805,10.130,2.860,3,1,0,0,The World Ocean
555,Orora River,138,pos_z,107,135,5022.095,65.856,62.107,65.000,28900.05078,10.230,2.880,3,1,0,0,The World Ocean
555,Orora River,139,pos_z,108,136,5062.921,65.899,62.105,65.000,28948.75977,10.230,2.880,3,1,0,0,The World Ocean
555,Orora River,140,pos_z,109,137,5103.747,65.956,62.103,65.000,29024.25000,10.250,2.880,3,1,0,0,The World Ocean
555,Orora River,141,pos_z,110,138,5144.573,65.998,62.101,65.000,29083.95312,10.260,2.880,3,1,0,0,The World Ocean
555,Orora River,142,pos_z,111,138,5173.478,65.700,62.099,65.000,29117.73438,10.260,2.880,3,1,0,0,The World Ocean
555,Orora River,143,pos_z,112,138,5202.369,65.244,62.097,65.000,29151.27734,10.270,2.890,3,1,0,0,The World Ocean
555,Orora River,144,pos_z,113,138,5231.246,65.117,62.095,65.000,29307.29688,10.290,2.890,3,1,0,0,The World Ocean
555,Orora River,145,pos_z,114,139,5272.054,65.104,62.093,65.000,29328.58398,10.300,2.890,3,1,0,0,The World Ocean
555,Orora River,146,pos_z,115,140,5312.863,65.143,62.091,65.000,29350.53320,10.300,2.890,3,1,0,0,The World Ocean
555,Orora River,147,pos_z,116,141,5353.671,65.151,62.089,65.000,29373.13867,10.300,2.890,3,1,0,0,The World Ocean
555,Orora River,148,pos_z,117,142,5394.480,65.137,62.087,65.000,29392.12305,10.310,2.890,3,1,0,0,The World Ocean
555,Orora River,149,pos_z,118,143,5435.289,65.133,62.085,65.000,29401.92773,10.310,2.890,3,1,0,0,The World Ocean
555,Orora River,150,pos_z,119,144,5476.098,65.100,62.083,65.000,29412.05078,10.310,2.890,3,1,0,0,The World Ocean
555,Orora River,151,pos_z,120,144,5504.856,65.102,62.081,65.000,29417.02344,10.310,2.890,3,1,0,0,The World Ocean
555,Orora River,152,pos_z,121,145,5545.660,65.018,61.892,65.000,39766.46094,11.820,3.110,3,2,0,0,The World Ocean
555,Orora River,153,pos_z,121,146,5574.601,65.042,61.890,65.000,39793.69531,11.830,3.110,3,1,0,0,The World Ocean
555,Orora River,154,pos_z,122,147,5615.411,64.883,61.888,65.000,39870.98047,11.840,3.110,3,1,0,0,The World Ocean
555,Orora River,155,pos_z,122,148,5644.389,65.074,61.886,65.000,39900.77344,11.840,3.110,3,1,0,0,The World Ocean
555,Orora River,156,pos_z,123,149,5685.205,65.091,61.884,65.000,40038.44531,11.860,3.110,3,1,0,0,The World Ocean
555,Orora River,157,pos_z,122,150,5725.980,64.890,61.882,65.000,40100.71484,11.870,3.110,3,1,0,0,The World Ocean
555,Orora River,158,pos_z,121,150,5754.657,64.618,61.880,65.000,40128.63672,11.870,3.120,3,1,0,0,The World Ocean
555,Orora River,159,pos_z,120,150,5783.340,64.584,61.878,65.000,40156.26953,11.880,3.120,3,1,0,0,The World Ocean
555,Orora River,160,pos_z,119,150,5812.029,64.530,61.876,65.000,40176.35156,11.880,3.120,3,1,0,0,The World Ocean
555,Orora River,161,pos_z,118,150,5840.726,64.554,61.874,65.000,40442.89453,11.920,3.120,3,1,0,0,The World Ocean
555,Orora River,162,pos_z,117,151,5881.487,64.435,61.872,65.000,40565.43359,11.930,3.120,3,1,0,0,The World Ocean
555,Orora River,163,pos_z,116,152,5922.249,64.449,61.870,65.000,40687.68750,11.950,3.130,3,1,0,0,The World Ocean
555,Orora River,164,pos_z,115,153,5963.011,64.356,61.868,65.000,40711.91016,11.950,3.130,3,1,0,0,The World Ocean
555,Orora River,165,pos_z,114,154,6003.772,64.350,61.749,64.000,40724.93750,20.920,2.250,3,1,0,0,The World Ocean
214,Fenain River,0,neg_x,115,62,0.000,70.151,67.558,69.000,1864.00159,3.750,1.440,1,0,0,0,The World Ocean
214,Fenain River,1,neg_x,116,62,27.580,69.768,67.464,69.000,2628.26636,4.240,1.540,1,1,0,0,The World Ocean
214,Fenain River,2,neg_x,117,62,55.151,69.444,67.389,69.000,3374.07080,4.660,1.610,1,1,0,0,The World Ocean
214,Fenain River,3,neg_x,118,62,82.714,69.131,66.270,68.000,4840.20654,5.360,1.730,1,1,0,0,The World Ocean
214,Fenain River,4,neg_x,119,63,123.947,68.732,66.265,68.000,4904.04199,5.390,1.740,1,1,0,0,The World Ocean
214,Fenain River,5,neg_x,120,63,151.536,68.486,66.230,68.000,5409.68115,5.600,1.770,1,1,0,0,The World Ocean
214,Fenain River,6,neg_x,121,63,179.119,68.306,65.213,67.000,5675.76562,5.710,1.790,1,1,0,0,The World Ocean
214,Fenain River,7,neg_x,122,63,206.697,68.156,65.169,67.000,6383.47607,5.990,1.830,1,1,0,0,The World Ocean
214,Fenain River,8,neg_x,123,63,234.271,68.018,64.977,67.000,10186.23730,7.270,2.020,2,2,0,0,The World Ocean
214,Fenain River,9,neg_x,124,64,275.557,67.838,64.725,67.000,10250.99805,6.490,2.270,2,1,0,0,The World Ocean
214,Fenain River,10,neg_x,125,64,303.163,67.611,64.717,67.000,10417.74902,6.540,2.280,2,1,0,0,The World Ocean
214,Fenain River,11,neg_x,126,65,344.455,67.258,63.713,66.000,10504.38184,6.560,2.290,2,1,0,0,The World Ocean
214,Fenain River,12,neg_x,127,66,385.737,66.871,63.709,66.000,10594.92383,6.580,2.290,2,1,0,0,The World Ocean
214,Fenain River,13,neg_x,128,67,427.011,66.467,63.704,66.000,10689.14453,6.610,2.300,2,1,0,0,The World Ocean
214,Fenain River,14,neg_x,129,68,468.277,66.058,62.700,65.000,10787.29883,6.630,2.300,2,1,0,0,The World Ocean
214,Fenain River,15,neg_x,130,69,509.534,65.700,62.698,65.000,10821.50195,6.640,2.300,2,1,0,0,The World Ocean
214,Fenain River,16,neg_x,131,70,550.783,65.596,62.690,65.000,10996.48340,6.690,2.310,2,1,0,0,The World Ocean
214,Fenain River,17,neg_x,132,71,592.024,65.601,62.145,65.000,27898.24219,10.070,2.860,3,2,0,0,The World Ocean
214,Fenain River,18,neg_x,133,72,633.258,65.615,62.140,65.000,28085.00586,10.100,2.860,3,1,0,0,The World Ocean
214,Fenain River,19,neg_x,134,73,674.484,65.426,62.135,65.000,28286.43945,10.130,2.860,3,1,0,0,The World Ocean
214,Fenain River,20,neg_x,134,74,704.655,65.214,62.129,65.000,28537.90625,10.170,2.870,3,1,0,0,The World Ocean
214,Fenain River,21,neg_x,135,75,745.855,64.975,62.122,65.000,28854.67383,10.220,2.880,3,1,0,0,The World Ocean
214,Fenain River,22,neg_x,136,76,787.048,64.745,62.114,65.000,29171.81445,10.270,2.890,3,1,0,0,The World Ocean
214,Fenain River,23,neg_x,137,77,828.236,64.540,62.107,65.000,29483.23438,10.320,2.890,3,1,0,0,The World Ocean
214,Fenain River,24,neg_x,138,78,869.417,64.511,62.100,65.000,29790.48828,10.370,2.900,3,1,0,0,The World Ocean
214,Fenain River,25,neg_x,139,79,910.593,64.471,62.093,65.000,30071.34961,10.410,2.910,3,1,0,0,The World Ocean
214,Fenain River,26,neg_x,140,80,951.763,64.433,62.087,65.000,30362.14062,10.460,2.910,3,1,0,0,The World Ocean
214,Fenain River,27,neg_x,141,81,992.928,64.398,62.081,65.000,30621.53320,10.500,2.920,3,1,0,0,The World Ocean
214,Fenain River,28,neg_x,142,82,1034.088,64.437,62.079,65.000,30652.42969,10.500,2.920,3,1,0,0,The World Ocean
214,Fenain River,29,neg_x,142,83,1063.765,64.361,62.077,65.000,30758.20312,10.520,2.920,3,1,0,0,The World Ocean
214,Fenain River,30,neg_x,143,84,1104.905,64.350,61.787,64.000,37978.16406,20.260,2.210,3,3,0,0,The World Ocean
840,Alara River,0,neg_z,43,216,0.000,69.662,67.677,69.000,1134.38586,3.170,1.320,1,0,0,0,The World Ocean
840,Alara River,1,neg_z,42,215,44.255,69.619,67.655,69.000,1250.78442,3.270,1.340,1,1,0,0,The World Ocean
840,Alara River,2,neg_z,41,214,88.506,69.572,67.633,69.000,1377.18311,3.380,1.370,1,1,0,0,The World Ocean
840,Alara River,3,neg_z,40,213,132.757,69.554,67.624,69.000,1428.34180,3.420,1.380,1,1,0,0,The World Ocean
840,Alara River,4,neg_z,39,212,177.013,69.555,67.595,69.000,1609.60498,3.560,1.400,1,1,0,0,The World Ocean
840,Alara River,5,neg_z,38,211,221.275,69.543,67.583,69.000,1691.70007,3.630,1.420,1,1,0,0,The World Ocean
840,Alara River,6,neg_z,38,210,250.361,69.535,67.576,69.000,1738.59607,3.660,1.420,1,1,0,0,The World Ocean
840,Alara River,7,neg_z,39,209,289.782,69.513,67.571,69.000,1769.19897,3.680,1.430,1,1,0,0,The World Ocean
840,Alara River,8,neg_z,39,208,318.793,69.474,67.561,69.000,1839.20764,3.730,1.440,1,1,0,0,The World Ocean
840,Alara River,9,neg_z,38,207,362.900,69.384,67.413,69.000,3115.95410,4.520,1.590,2,2,0,0,The World Ocean
840,Alara River,10,neg_z,39,206,402.457,69.303,66.410,68.000,3151.78955,4.540,1.590,2,1,0,0,The World Ocean
840,Alara River,11,neg_z,38,205,446.492,69.211,66.404,68.000,3208.90601,4.570,1.600,2,1,0,0,The World Ocean
840,Alara River,12,neg_z,39,204,486.139,69.121,66.401,68.000,3240.56567,4.590,1.600,2,1,0,0,The World Ocean
840,Alara River,13,neg_z,39,203,514.798,69.052,66.398,68.000,3271.57593,4.610,1.600,2,1,0,0,The World Ocean
840,Alara River,14,neg_z,39,202,543.391,69.022,66.395,68.000,3304.76025,4.620,1.600,2,1,0,0,The World Ocean
840,Alara River,15,neg_z,39,201,571.919,69.021,66.389,68.000,3366.10303,4.660,1.610,2,1,0,0,The World Ocean
840,Alara River,16,neg_z,40,200,611.759,69.012,66.383,68.000,3438.99243,4.690,1.620,2,1,0,0,The World Ocean
840,Alara River,17,neg_z,40,199,640.230,68.994,66.378,68.000,3494.95142,4.720,1.620,2,1,0,0,The World Ocean
840,Alara River,18,neg_z,40,198,668.641,68.986,66.371,68.000,3564.21240,4.760,1.630,2,1,0,0,The World Ocean
840,Alara River,19,neg_z,40,197,696.991,68.976,66.364,68.000,3653.76489,4.800,1.640,2,1,0,0,The World Ocean
840,Alara River,20,neg_z,41,196,737.008,68.862,66.151,68.000,3768.66943,4.330,1.850,2,1,0,0,The World Ocean
840,Alara River,21,neg_z,40,195,780.622,68.802,66.149,68.000,3773.44873,4.330,1.850,2,1,0,0,The World Ocean
840,Alara River,22,neg_z,39,194,824.265,68.749,66.147,68.000,3778.30640,4.330,1.850,2,1,0,0,The World Ocean
840,Alara River,23,neg_z,38,193,867.939,68.704,66.145,68.000,3783.40820,4.330,1.850,2,1,0,0,The World Ocean
840,Alara River,24,neg_z,37,192,911.648,68.690,66.143,68.000,3788.73730,4.340,1.850,2,1,0,0,The World Ocean
840,Alara River,25,neg_z,36,191,955.393,68.707,66.110,68.000,4209.14941,4.520,1.890,2,1,0,0,The World Ocean
840,Alara River,26,neg_z,35,190,999.180,68.796,66.102,68.000,4300.96973,4.560,1.900,2,1,0,0,The World Ocean
840,Alara River,27,neg_z,35,189,1026.752,68.688,66.087,68.000,4471.92725,4.630,1.910,2,1,0,0,The World Ocean
840,Alara River,28,neg_z,34,188,1070.559,68.833,66.082,68.000,4528.49365,4.650,1.920,2,1,0,0,The World Ocean
840,Alara River,29,neg_z,34,187,1097.967,68.786,66.064,68.000,4749.89453,4.740,1.940,2,1,0,0,The World Ocean
840,Alara River,30,neg_z,34,186,1125.330,68.748,66.046,68.000,4975.41162,4.820,1.950,2,1,0,0,The World Ocean
840,Alara River,31,neg_z,34,185,1152.648,68.779,66.038,68.000,5075.67871,4.860,1.960,2,1,0,0,The World Ocean
840,Alara River,32,neg_z,34,184,1179.922,68.832,66.019,68.000,5316.47559,4.950,1.980,2,1,0,0,The World Ocean
840,Alara River,33,neg_z,35,183,1220.526,68.682,66.005,68.000,5497.43164,5.020,1.990,2,1,0,0,The World Ocean
840,Alara River,34,neg_z,35,182,1247.784,68.789,65.996,68.000,5629.73730,5.070,2.000,2,1,0,0,The World Ocean
840,Alara River,35,neg_z,35,181,1275.000,68.880,65.989,68.000,5726.71240,5.100,2.010,2,1,0,0,The World Ocean
840,Alara River,36,neg_z,36,180,1315.719,68.840,65.879,68.000,7387.47314,5.660,2.120,2,2,0,0,The World Ocean
840,Alara River,37,neg_z,37,181,1359.222,68.670,65.877,68.000,7425.25635,5.670,2.120,2,1,0,0,The World Ocean
840,Alara River,38,neg_z,38,182,1402.680,68.544,65.875,68.000,7462.50391,5.690,2.130,2,1,0,0,The World Ocean
840,Alara River,39,neg_z,39,183,1446.096,68.453,65.873,68.000,7497.93506,5.700,2.130,2,1,0,0,The World Ocean
840,Alara River,40,neg_z,40,184,1489.473,68.405,65.871,68.000,7532.92188,5.710,2.130,2,1,0,0,The World Ocean
840,Alara River,41,neg_z,41,185,1532.813,68.402,65.868,68.000,7569.00049,5.720,2.130,2,1,0,0,The World Ocean
840,Alara River,42,neg_z,42,186,1576.119,68.443,65.866,68.000,7606.98877,5.730,2.130,2,1,0,0,The World Ocean
840,Alara River,43,neg_z,43,187,1619.393,68.521,65.864,68.000,7647.10742,5.740,2.140,2,1,0,0,The World Ocean
840,Alara River,44,neg_z,44,188,1662.639,68.622,65.861,68.000,7689.10400,5.760,2.140,2,1,0,0,The World Ocean
840,Alara River,45,neg_z,45,189,1705.857,68.734,65.859,68.000,7732.20508,5.770,2.140,2,1,0,0,The World Ocean
840,Alara River,46,neg_z,46,190,1749.051,68.825,65.856,68.000,7775.53662,5.780,2.140,2,1,0,0,The World Ocean
840,Alara River,47,neg_z,47,191,1792.223,68.884,65.854,68.000,7808.11230,5.790,2.150,2,1,0,0,The World Ocean
840,Alara River,48,neg_z,48,192,1835.375,68.916,65.852,68.000,7846.58252,5.800,2.150,2,1,0,0,The World Ocean
840,Alara River,49,neg_z,49,191,1875.622,68.800,65.850,68.000,7901.79785,6.540,1.920,2,1,0,0,The World Ocean
840,Alara River,50,neg_z,50,192,1918.685,68.686,65.847,68.000,7930.99805,5.830,2.150,2,1,0,0,The World Ocean
840,Alara River,51,neg_z,51,192,1948.898,68.544,65.845,68.000,7972.23535,5.840,2.160,2,1,0,0,The World Ocean
840,Alara River,52,neg_z,52,192,1979.032,68.367,65.839,68.000,8067.13965,5.870,2.160,2,1,0,0,The World Ocean
840,Alara River,53,neg_z,53,193,2021.999,68.044,64.835,67.000,8150.27832,5.900,2.170,2,1,0,0,The World Ocean
840,Alara River,54,neg_z,54,193,2051.931,67.742,64.831,67.000,8222.21094,5.920,2.170,2,1,0,0,The World Ocean
840,Alara River,55,neg_z,55,193,2081.790,67.414,64.822,67.000,8368.77148,5.960,2.180,2,1,0,0,The World Ocean
840,Alara River,56,neg_z,56,193,2111.577,67.079,63.813,66.000,8532.98047,6.010,2.190,2,1,0,0,The World Ocean
840,Alara River,57,neg_z,57,193,2141.294,66.750,63.803,66.000,8730.15137,6.070,2.200,2,1,0,0,The World Ocean
840,Alara River,58,neg_z,58,193,2170.942,66.440,63.790,66.000,8969.22754,6.140,2.210,2,1,0,0,The World Ocean
840,Alara River,59,neg_z,59,193,2200.523,66.143,62.760,65.000,9538.68945,6.300,2.240,2,1,0,0,The World Ocean
840,Alara River,60,neg_z,60,192,2240.852,65.739,62.733,65.000,10090.72461,6.450,2.270,2,1,0,0,The World Ocean
840,Alara River,61,neg_z,61,192,2270.351,65.449,62.710,65.000,10574.63574,6.580,2.290,2,1,0,0,The World Ocean
840,Alara River,62,neg_z,62,192,2299.786,65.175,62.659,65.000,11698.28320,6.870,2.340,2,1,0,0,The World Ocean
840,Alara River,63,neg_z,63,191,2340.166,64.811,62.607,65.000,12914.88379,7.170,2.390,2,1,0,0,The World Ocean
840,Alara River,64,neg_z,64,191,2369.525,64.580,62.542,65.000,14555.41211,7.550,2.460,2,1,0,0,The World Ocean
840,Alara River,65,neg_z,65,190,2409.941,64.424,62.440,65.000,17432.10547,8.160,2.560,2,3,0,0,The World Ocean
840,Alara River,66,neg_z,66,189,2450.379,64.398,62.313,65.000,21507.75586,8.960,2.690,2,3,0,0,The World Ocean
840,Alara River,67,neg_z,67,188,2490.838,64.395,62.301,65.000,21939.97461,9.040,2.700,2,1,0,0,The World Ocean
840,Alara River,68,neg_z,68,188,2520.099,64.408,62.021,65.000,33327.27734,10.910,2.980,3,2,0,0,The World Ocean
840,Alara River,69,neg_z,69,188,2549.304,64.365,61.987,65.000,34959.26172,11.150,3.010,3,1,0,0,The World Ocean
840,Alara River,70,neg_z,70,187,2589.804,64.350,61.818,64.000,35801.50000,19.720,2.180,3,1,0,0,The World Ocean
6,Mormere River,0,pos_x,169,29,0.000,65.592,63.540,65.000,1023.63336,2.730,1.460,1,0,0,0,The World Ocean
6,Mormere River,1,pos_x,168,29,26.366,65.564,63.515,65.000,1133.10181,2.820,1.490,1,1,0,0,The World Ocean
6,Mormere River,2,pos_x,167,29,52.704,65.526,63.499,65.000,1205.96863,2.880,1.500,1,1,0,0,The World Ocean
6,Mormere River,3,pos_x,166,29,79.016,65.471,63.483,65.000,1282.08228,2.940,1.520,1,1,0,0,The World Ocean
6,Mormere River,4,pos_x,165,29,105.301,65.402,63.451,65.000,1447.82239,3.060,1.550,1,1,0,0,The World Ocean
6,Mormere River,5,pos_x,164,28,149.114,65.293,63.442,65.000,1496.61877,3.100,1.560,1,1,0,0,The World Ocean
6,Mormere River,6,pos_x,163,28,175.282,65.242,63.418,65.000,1630.30298,3.190,1.580,1,1,0,0,The World Ocean
6,Mormere River,7,pos_x,162,27,219.147,65.208,63.408,65.000,1692.31091,3.230,1.590,1,1,0,0,The World Ocean
6,Mormere River,8,pos_x,161,27,245.199,65.207,63.399,65.000,1744.37939,3.260,1.600,1,1,0,0,The World Ocean
6,Mormere River,9,pos_x,160,26,289.119,65.151,63.386,65.000,1827.52319,3.320,1.610,1,1,0,0,The World Ocean
6,Mormere River,10,pos_x,159,27,331.125,65.149,63.373,65.000,1908.35767,3.370,1.630,1,1,0,0,The World Ocean
6,Mormere River,11,pos_x,158,27,357.113,65.145,63.368,65.000,1943.78491,3.390,1.630,1,1,0,0,The World Ocean
6,Mormere River,12,pos_x,157,26,400.976,65.115,63.355,65.000,2029.41016,3.440,1.640,1,1,0,0,The World Ocean
6,Mormere River,13,pos_x,156,25,444.915,65.028,63.346,65.000,2094.19141,3.480,1.650,1,1,0,0,The World Ocean
6,Mormere River,14,pos_x,155,25,470.707,64.963,63.334,65.000,2178.78687,3.530,1.670,1,1,0,0,The World Ocean
6,Mormere River,15,pos_x,154,25,496.483,64.971,63.311,65.000,2341.63916,3.620,1.690,1,1,0,0,The World Ocean
6,Mormere River,16,pos_x,153,25,522.241,64.891,63.295,65.000,2463.61475,3.690,1.700,1,1,0,0,The World Ocean
6,Mormere River,17,pos_x,152,24,566.197,64.926,63.289,65.000,2511.52832,3.720,1.710,1,1,0,0,The World Ocean
6,Mormere River,18,pos_x,151,24,591.854,64.791,63.270,65.000,2664.40527,3.800,1.730,1,1,0,0,The World Ocean
6,Mormere River,19,pos_x,150,24,617.496,64.853,63.245,65.000,2873.25146,3.910,1.750,1,1,0,0,The World Ocean
6,Mormere River,20,pos_x,149,24,643.124,64.849,63.220,65.000,3095.53101,4.020,1.780,1,1,0,0,The World Ocean
6,Mormere River,21,pos_x,148,23,687.097,64.961,63.213,65.000,3160.41675,4.050,1.790,1,1,0,0,The World Ocean
6,Mormere River,22,pos_x,147,23,712.628,64.942,63.176,65.000,3512.72314,4.210,1.820,1,1,0,0,The World Ocean
6,Mormere River,23,pos_x,146,23,738.148,65.006,63.122,65.000,4070.69360,4.460,1.880,1,1,0,0,The World Ocean
6,Mormere River,24,pos_x,145,23,763.656,65.059,62.972,65.000,5956.81738,5.190,2.030,2,2,0,0,The World Ocean
6,Mormere River,25,pos_x,144,23,789.154,65.102,62.944,65.000,6373.28369,5.330,2.060,2,1,0,0,The World Ocean
6,Mormere River,26,pos_x,143,23,814.641,64.999,62.838,65.000,8090.43652,5.880,2.160,2,2,0,0,The World Ocean
6,Mormere River,27,pos_x,142,23,840.119,65.022,62.774,65.000,9280.19336,6.230,2.230,2,2,0,0,The World Ocean
6,Mormere River,28,pos_x,141,23,865.588,65.123,62.632,65.000,12311.74609,7.020,2.370,2,2,0,0,The World Ocean
6,Mormere River,29,pos_x,140,24,908.586,65.087,62.609,65.000,12868.17676,7.160,2.390,2,1,0,0,The World Ocean
6,Mormere River,30,pos_x,139,24,934.109,65.026,62.425,65.000,17872.00000,8.250,2.570,2,2,0,0,The World Ocean
6,Mormere River,31,pos_x,138,23,977.846,65.013,62.370,65.000,19604.37500,8.600,2.630,2,1,0,0,The World Ocean
6,Mormere River,32,pos_x,137,22,1021.658,64.970,62.303,65.000,21873.55078,9.030,2.700,2,1,0,0,The World Ocean
6,Mormere River,33,pos_x,136,21,1065.548,64.832,62.259,65.000,23442.67188,9.310,2.740,2,1,0,0,The World Ocean
6,Mormere River,34,pos_x,135,20,1109.518,64.591,62.242,65.000,24057.42188,9.420,2.760,2,1,0,0,The World Ocean
6,Mormere River,35,pos_x,134,20,1134.729,64.526,62.214,65.000,25136.10352,9.600,2.790,2,1,0,0,The World Ocean
6,Mormere River,36,pos_x,133,21,1178.260,64.551,62.150,65.000,27690.61523,10.030,2.850,2,2,0,0,The World Ocean
6,Mormere River,37,pos_x,132,20,1222.145,64.550,62.125,65.000,28694.04492,10.190,2.870,2,1,0,0,The World Ocean
6,Mormere River,38,pos_x,131,20,1247.346,64.438,62.088,65.000,30295.28711,10.450,2.910,2,1,0,0,The World Ocean
6,Mormere River,39,pos_x,130,19,1291.279,64.399,62.055,65.000,31794.23828,10.680,2.950,2,1,0,0,The World Ocean
6,Mormere River,40,pos_x,129,19,1316.405,64.364,62.007,65.000,34008.57422,11.010,2.990,2,1,0,0,The World Ocean
6,Mormere River,41,pos_x,128,20,1360.211,64.350,61.821,64.000,35604.26953,19.670,2.180,2,1,0,0,The World Ocean
175,Isara River,0,pos_x,217,233,0.000,68.244,65.472,67.000,1337.37354,2.980,1.530,1,0,0,0,The World Ocean
175,Isara River,1,pos_x,218,233,28.216,68.212,65.372,67.000,1916.30078,3.370,1.630,1,1,0,0,The World Ocean
175,Isara River,2,pos_x,219,234,66.380,68.195,65.243,67.000,2891.93506,3.910,1.760,1,1,0,0,The World Ocean
175,Isara River,3,pos_x,220,235,104.401,68.133,65.164,67.000,3636.46582,4.270,1.840,1,1,0,0,The World Ocean
175,Isara River,4,pos_x,221,235,132.645,68.075,65.094,67.000,4387.60205,4.590,1.910,1,1,0,0,The World Ocean
175,Isara River,5,pos_x,222,236,170.413,67.986,65.004,67.000,5515.29297,5.030,2.000,1,1,0,0,The World Ocean
175,Isara River,6,pos_x,223,237,208.017,67.805,64.938,67.000,6467.20850,5.360,2.060,1,1,0,0,The World Ocean
175,Isara River,7,pos_x,224,237,236.287,67.734,64.898,67.000,7083.34912,5.560,2.100,1,1,0,0,The World Ocean
175,Isara River,8,pos_x,225,237,264.639,67.669,64.866,67.000,7609.08643,5.730,2.130,1,1,0,0,The World Ocean
175,Isara River,9,pos_x,226,238,301.848,67.604,64.820,67.000,8405.89453,5.970,2.180,1,1,0,0,The World Ocean
175,Isara River,10,pos_x,227,238,330.255,67.616,64.795,67.000,8870.92188,6.110,2.200,1,1,0,0,The World Ocean
175,Isara River,11,pos_x,228,239,367.155,67.579,64.764,67.000,9465.22754,6.280,2.240,1,1,0,0,The World Ocean
175,Isara River,12,pos_x,229,240,403.851,67.583,64.745,67.000,9837.43262,6.380,2.250,1,1,0,0,The World Ocean
175,Isara River,13,pos_x,230,240,432.286,67.594,64.732,67.000,10114.08105,6.460,2.270,1,1,0,0,The World Ocean
175,Isara River,14,pos_x,231,241,468.637,67.532,64.715,67.000,10463.71191,6.550,2.280,1,1,0,0,The World Ocean
175,Isara River,15,pos_x,232,242,504.757,67.511,64.702,67.000,10739.55371,6.620,2.300,1,1,0,0,The World Ocean
